time,FluxChecker-I,FluxChecker-V
17.577033281957,19060625251.417,22638540538.564
17.768595224565,19250657909.299,22882133780.215
17.921844778652,19402338866.249,23076946101.252
18.075094332738,19553672560.35,23271695708.226
18.197693976008,19674516039.348,23427455001.561
18.320293619277,19795134982.598,23583173683.598
18.565492905815,20035469235.806,23894447411.919
18.761652335046,20227153411.65,24143360664.431
18.957811764277,20418250201.241,24392167286.022
19.114739307662,20570749259.089,24591143862.494
19.271666851046,20722867857.423,24790051277.549
19.397208885754,20844318022.915,24949132696.186
19.522750920462,20965522423.209,25108169364.508
19.773834989877,21206942860.186,25426062499.733
19.97470224541,21399441752.047,25680260601.623
20.175569500942,21591299110.622,25934341448.509
20.336263305368,21744371954.135,26137530534.976
20.496957109794,21897029760.725,26340643641.317
20.625512153335,22018889140.404,26503085227.156
20.754067196875,22140480622.214,26665477660.643
21.011177283957,22382586974.714,26990064757.304
21.216865353622,22575578206.799,27249606778.002
21.422553423287,22767871593.023,27509020280.214
21.587103879019,22921257285.696,27716468293.049
21.751654334751,23074191977.496,27923833065.929
21.883294699337,23196249892.752,28089671336.943
22.014935063923,23318016977.127,28255455834.181
22.278215793094,23560383105.042,28586808534.267
22.488840376431,23753523808.225,28851751192.002

